id,data_inversa,dia_semana,horário,uf,br,km,município,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veículos,latitude,longitude,regional,delegacia,uop
193661,26/02/19,terça-feira,07:40:00,PB,230,"22,9",JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,2,0,2,0,2,3,"-7,1495","-34,8517",SR-PB,DEL14/1,UOP00/PB
193798,26/02/19,terça-feira,19:20:00,PB,101,82,BAYEUX,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,1313","-34,9326",SR-PB,DEL14/1,UOP00/PB
193806,26/02/19,terça-feira,19:32:00,PB,101,45,MAMANGUAPE,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Não,3,0,2,0,0,1,2,1,"-6,882336","-35,13124",SR-PB,DEL14/1,UOP03/PB
193936,26/02/19,terça-feira,17:15:00,PB,230,"308,2",SÃO MAMEDE,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Desvio Temporário,Não,1,0,1,0,0,0,1,1,"-6,922921","-37,05399",SR-PB,DEL14/3,UOP01/PB
200559,26/02/19,terça-feira,19:00:00,PB,104,"113,9",LAGOA SECA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Desvio Temporário,Sim,5,0,1,0,4,0,1,3,"-7,158821","-35,85548",SR-PB,DEL14/2,UOP04/PB
205884,26/02/19,terça-feira,09:48:00,PB,101,"85,7",JOÃO PESSOA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,"-7,1548","-34,9077",SR-PB,DEL14/1,UOP00/PB
193974,27/02/19,quarta-feira,06:50:00,PB,230,335,PATOS,Restrição de Visibilidade,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Não Informado,Sim,2,0,2,0,0,0,2,2,"-7,0128","-37,2644",SR-PB,DEL14/3,UOP01/PB
195416,27/02/19,quarta-feira,14:15:00,PB,230,"39,2",SANTA RITA,Falta de Atenção à Condução,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,1,0,0,2,2,"-7,1381","-34,9707",SR-PB,DEL14/1,UOP00/PB
194031,28/02/19,quinta-feira,00:40:00,PB,230,"469,7",SOUSA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-6,7839","-38,2775",SR-PB,DEL14/3,UOP03/PB
194048,28/02/19,quinta-feira,07:30:00,PB,230,28,JOÃO PESSOA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Viaduto,Não,1,0,1,0,0,0,1,1,"-7,1651","-34,8941",SR-PB,DEL14/1,UOP00/PB
194140,28/02/19,quinta-feira,16:50:00,PB,230,16,JOÃO PESSOA,Não guardar distância de segurança,Engavetamento,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,4,0,0,0,4,0,0,4,"-7,1039","-34,8458",SR-PB,DEL14/1,UOP00/PB
194208,28/02/19,quinta-feira,23:20:00,PB,230,"38,6",SANTA RITA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta,Não,1,0,1,0,0,0,1,1,"-7,137307","-34,96916",SR-PB,DEL14/1,UOP00/PB
194233,01/03/19,sexta-feira,06:20:00,PB,101,"89,2",JOÃO PESSOA,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Retorno Regulamentado,Sim,2,0,0,1,0,1,1,2,"-7,1807","-34,9005",SR-PB,DEL14/1,UOP01/PB
194326,01/03/19,sexta-feira,13:25:00,PB,230,5,CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,01","-34,8312",SR-PB,DEL14/1,UOP00/PB
194330,01/03/19,sexta-feira,13:00:00,PB,104,"114,2",LAGOA SECA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Sim,3,0,2,0,1,0,2,2,"-7,162039","-35,85713",SR-PB,DEL14/2,UOP04/PB
194420,01/03/19,sexta-feira,19:00:00,PB,230,11,CABEDELO,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,2,0,0,1,1,0,1,1,"-7,0596","-34,8506",SR-PB,DEL14/1,UOP00/PB
194456,01/03/19,sexta-feira,20:00:00,PB,230,"160,6",CAMPINA GRANDE,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,5,0,1,2,1,1,3,2,"-7,2436","-35,9375",SR-PB,DEL14/2,UOP01/PB
194614,02/03/19,sábado,14:28:00,PB,230,12,CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,2,"-7,068","-34,85",SR-PB,DEL14/1,UOP00/PB
194719,02/03/19,sábado,22:00:00,PB,427,"36,7",POMBAL,Velocidade Incompatível,Tombamento,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Curva,Não,2,1,1,0,0,0,1,1,"-6,758809","-37,76877",SR-PB,DEL14/3,UOP02/PB
194807,03/03/19,domingo,06:50:00,PB,230,"151,5",CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Interseção de vias,Não,2,0,1,0,1,0,1,2,"-7,2587","-35,8778",SR-PB,DEL14/2,UOP01/PB
194932,03/03/19,domingo,19:15:00,PB,230,240,JUAZEIRINHO,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,4,0,0,3,1,0,3,2,"-7,0634","-36,563",SR-PB,DEL14/2,UOP02/PB
195020,04/03/19,segunda-feira,07:30:00,PB,101,"11,2",MAMANGUAPE,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Garoa/Chuvisco,Dupla,Retorno Regulamentado,Sim,4,0,1,0,3,0,1,1,"-6,6035","-35,1404",SR-PB,DEL14/1,UOP03/PB
195026,04/03/19,segunda-feira,08:44:00,PB,230,28,JOÃO PESSOA,Avarias e/ou desgaste excessivo no pneu,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Não Informado,Sim,3,0,1,0,2,0,1,2,"-7,165621","-34,89803",SR-PB,DEL14/1,UOP00/PB
195057,04/03/19,segunda-feira,12:00:00,PB,101,"63,2",SANTA RITA,Defeito na Via,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Curva,Não,4,0,2,0,2,0,2,1,"-7,0381","-35,0532",SR-PB,DEL14/1,UOP03/PB
195111,04/03/19,segunda-feira,18:25:00,PB,104,"153,8",QUEIMADAS,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Desvio Temporário,Não,2,1,0,0,0,1,0,1,"-7,439395","-35,90184",SR-PB,DEL14/2,UOP03/PB
195203,05/03/19,terça-feira,10:45:00,PB,230,"11,2",CABEDELO,Ingestão de álcool,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-7,0596","-34,8506",SR-PB,DEL14/1,UOP00/PB
195309,05/03/19,terça-feira,21:40:00,PB,230,"337,1",PATOS,Ingestão de álcool,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,1,0,0,0,1,0,0,1,"-7,0084","-37,2829",SR-PB,DEL14/3,UOP01/PB
196685,05/03/19,terça-feira,23:30:00,PB,230,"0,3",CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,0,1,1,1,1,3,"-6,971482","-34,83574",SR-PB,DEL14/1,UOP00/PB
195361,06/03/19,quarta-feira,09:15:00,PB,230,106,INGÁ,Fenômenos da Natureza,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Desvio Temporário,Não,3,0,1,0,2,0,1,2,"-7,2083","-35,5318",SR-PB,DEL14/1,UOP02/PB
195369,06/03/19,quarta-feira,11:25:00,PB,230,30,JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,5,0,1,0,3,1,1,5,"-7,1549","-34,9077",SR-PB,DEL14/1,UOP00/PB
195380,06/03/19,quarta-feira,12:00:00,PB,101,89,JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Não,2,0,1,0,1,0,1,2,"-7,171069","-34,89765",SR-PB,DEL14/1,UOP01/PB
195409,06/03/19,quarta-feira,14:35:00,PB,230,31,BAYEUX,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-7,1484","-34,9129",SR-PB,DEL14/1,UOP00/PB
195421,06/03/19,quarta-feira,15:00:00,PB,101,"83,8",BAYEUX,Não guardar distância de segurança,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,4,0,1,0,3,0,1,4,"-7,13377","-34,92964",SR-PB,DEL14/1,UOP00/PB
195651,07/03/19,quinta-feira,19:00:00,PB,104,"137,1",QUEIMADAS,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,1,0,0,2,1,"-7,352277","-35,90094",SR-PB,DEL14/2,UOP03/PB
195667,07/03/19,quinta-feira,21:10:00,PB,230,460,SOUSA,Falta de Atenção à Condução,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,3,0,0,2,0,1,2,2,"-6,764722","-38,22194",SR-PB,DEL14/3,UOP03/PB
195707,08/03/19,sexta-feira,08:45:00,PB,230,"65,6",SÃO MIGUEL DE TAIPU,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Não Informado,Não,2,0,1,0,0,1,1,2,"-7,1911","-35,1832",SR-PB,DEL14/1,UOP02/PB
195714,08/03/19,sexta-feira,08:32:00,PB,104,114,LAGOA SECA,Defeito Mecânico no Veículo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,2,"-7,162014","-35,85712",SR-PB,DEL14/2,UOP04/PB
195732,08/03/19,sexta-feira,11:30:00,PB,101,"60,5",SANTA RITA,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,"-7,001414","-35,0646",SR-PB,DEL14/1,UOP03/PB
195776,08/03/19,sexta-feira,16:45:00,PB,230,25,JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Interseção de vias,Sim,3,0,0,0,3,0,0,3,"-7,165266","-34,89444",SR-PB,DEL14/1,UOP00/PB
195813,08/03/19,sexta-feira,17:10:00,PB,230,"454,8",SOUSA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,1,0,0,2,1,"-6,779642","-38,16312",SR-PB,DEL14/3,UOP03/PB
195832,08/03/19,sexta-feira,19:05:00,PB,104,"143,4",QUEIMADAS,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,2,0,0,2,1,"-7,404779","-35,89668",SR-PB,DEL14/2,UOP03/PB
195837,08/03/19,sexta-feira,18:40:00,PB,101,77,SANTA RITA,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,0,1,1,1,"-7,099472","-34,96574",SR-PB,DEL14/1,UOP00/PB
195935,09/03/19,sábado,11:10:00,PB,230,"156,2",CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,0,1,1,2,"-7,2693","-35,9138",SR-PB,DEL14/2,UOP01/PB
195975,09/03/19,sábado,15:30:00,PB,104,"113,8",LAGOA SECA,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,1,1,0,2,"-7,1601","-35,85644",SR-PB,DEL14/2,UOP04/PB
195981,09/03/19,sábado,16:00:00,PB,230,"20,8",JOÃO PESSOA,Condutor Dormindo,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,6,0,2,0,4,0,2,2,"-7,1337","-34,8544",SR-PB,DEL14/1,UOP00/PB
195986,09/03/19,sábado,16:30:00,PB,101,85,BAYEUX,Velocidade Incompatível,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,4,0,0,0,4,0,0,3,"-7,142914","-34,91934",SR-PB,DEL14/1,UOP00/PB
196121,10/03/19,domingo,09:40:00,PB,230,"72,9",SOBRADO,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Fatais,Pleno dia,Decrescente,Sol,Dupla,Curva,Não,1,1,0,0,0,0,0,1,"-7,1907","-35,2418",SR-PB,DEL14/1,UOP02/PB
196127,10/03/19,domingo,10:50:00,PB,101,77,SANTA RITA,Animais na Pista,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,6,0,1,0,5,0,1,2,"-7,099472","-34,96574",SR-PB,DEL14/1,UOP00/PB
196156,10/03/19,domingo,14:50:00,PB,230,"256,7",JUNCO DO SERIDO,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3,1,0,1,1,0,1,2,"-7,0177","-36,6742",SR-PB,DEL14/3,UOP01/PB
196205,10/03/19,domingo,16:30:00,PB,230,"142,2",CAMPINA GRANDE,Ingestão de álcool,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Não,2,0,1,0,1,0,1,1,"-7,2573","-35,8131",SR-PB,DEL14/2,UOP01/PB
196249,10/03/19,domingo,23:40:00,PB,230,14,CABEDELO,Ingestão de álcool,Colisão com objeto estático,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,"-7,0844","-34,8488",SR-PB,DEL14/1,UOP00/PB
196254,10/03/19,domingo,21:00:00,PB,230,"446,6",APARECIDA,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-6,7867","-38,075",SR-PB,DEL14/3,UOP03/PB
196264,11/03/19,segunda-feira,01:50:00,PB,230,22,JOÃO PESSOA,Ingestão de álcool,Colisão com objeto estático,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,1495","-34,8517",SR-PB,DEL14/1,UOP00/PB
196301,11/03/19,segunda-feira,07:00:00,PB,230,"159,6",CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de vias,Sim,3,0,1,2,0,0,3,2,"-7,252","-35,9334",SR-PB,DEL14/2,UOP01/PB
196317,11/03/19,segunda-feira,08:55:00,PB,101,"31,6",MAMANGUAPE,Defeito Mecânico no Veículo,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,2,0,0,0,2,1,"-6,758091","-35,13409",SR-PB,DEL14/1,UOP03/PB
196358,11/03/19,segunda-feira,13:00:00,PB,230,"48,9",SANTA RITA,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado,Não,3,0,2,0,0,1,2,2,"-7,180125","-35,04763",SR-PB,DEL14/1,UOP02/PB
196449,11/03/19,segunda-feira,21:20:00,PB,101,"83,2",BAYEUX,Animais na Pista,Atropelamento de Animal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,2,0,0,0,0,0,1,"-7,13377","-34,92964",SR-PB,DEL14/1,UOP00/PB
196452,11/03/19,segunda-feira,21:30:00,PB,101,"96,2",CONDE,Animais na Pista,Capotamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,"-7,230921","-34,92115",SR-PB,DEL14/1,UOP01/PB
196480,12/03/19,terça-feira,05:00:00,PB,230,34,SANTA RITA,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Amanhecer,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,2,"-7,131","-34,9332",SR-PB,DEL14/1,UOP00/PB
196482,12/03/19,terça-feira,07:00:00,PB,230,"60,1",CRUZ DO ESPÍRITO SANTO,Velocidade Incompatível,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-7,202554","-35,15635",SR-PB,DEL14/1,UOP02/PB
196507,12/03/19,terça-feira,09:10:00,PB,101,"12,8",MAMANGUAPE,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Não Informado,Sim,1,0,1,0,0,0,1,1,"-6,601104","-35,1434",SR-PB,DEL14/1,UOP03/PB
196529,12/03/19,terça-feira,09:20:00,PB,101,"81,2",BAYEUX,Falta de Atenção à Condução,Colisão lateral,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Sim,4,0,0,0,4,0,0,2,"-7,125086","-34,94513",SR-PB,DEL14/1,UOP00/PB
196567,12/03/19,terça-feira,16:35:00,PB,230,"66,2",SÃO MIGUEL DE TAIPU,Desobediência às normas de trânsito pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Não Informado,Não,4,0,1,0,2,1,1,3,"-7,185457","-35,1987",SR-PB,DEL14/1,UOP02/PB
196632,12/03/19,terça-feira,17:10:00,PB,230,"135,4",MASSARANDUBA,Pista Escorregadia,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Crescente,Garoa/Chuvisco,Dupla,Curva,Não,2,0,1,0,1,0,1,1,"-7,2789","-35,7591",SR-PB,DEL14/2,UOP01/PB
196694,13/03/19,quarta-feira,06:00:00,PB,230,"363,4",MALTA,Mal Súbito,Colisão com objeto estático,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,1,0,0,0,0,0,1,"-6,9139","-37,4885",SR-PB,DEL14/3,UOP02/PB
196764,13/03/19,quarta-feira,15:05:00,PB,230,"14,5",CABEDELO,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Desvio Temporário,Sim,2,0,2,0,0,0,2,2,"-7,0844","-34,8488",SR-PB,DEL14/1,UOP00/PB
196850,14/03/19,quinta-feira,06:10:00,PB,101,34,MAMANGUAPE,Velocidade Incompatível,Colisão com objeto estático,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Não Informado,Não,2,0,1,0,1,0,1,2,"-6,785339","-35,13428",SR-PB,DEL14/1,UOP03/PB
196890,14/03/19,quinta-feira,08:55:00,PB,230,"338,6",PATOS,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Rotatória,Sim,2,0,1,0,1,0,1,2,"-7,0057","-37,2998",SR-PB,DEL14/3,UOP01/PB
196899,14/03/19,quinta-feira,11:00:00,PB,101,54,SANTA RITA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,1,0,1,2,"-6,953964","-35,09058",SR-PB,DEL14/1,UOP03/PB
196914,14/03/19,quinta-feira,13:00:00,PB,230,411,POMBAL,Condutor Dormindo,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,3,0,1,1,1,0,2,2,"-6,7409","-37,7871",SR-PB,DEL14/3,UOP02/PB
196932,14/03/19,quinta-feira,15:40:00,PB,230,447,APARECIDA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,2,0,0,1,1,0,1,1,"-6,783773","-38,09651",SR-PB,DEL14/3,UOP03/PB
197017,14/03/19,quinta-feira,22:45:00,PB,230,"157,7",CAMPINA GRANDE,Ingestão de álcool,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,2,0,0,2,"-7,264","-35,9199",SR-PB,DEL14/2,UOP01/PB
197026,15/03/19,sexta-feira,04:30:00,PB,101,119,CAAPORA,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Nevoeiro/Neblina,Dupla,Não Informado,Não,2,0,0,1,1,0,1,2,"-7,428978","-34,96673",SR-PB,DEL14/1,UOP01/PB
197053,15/03/19,sexta-feira,08:15:00,PB,230,68,SOBRADO,Falta de Atenção à Condução,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Não,2,0,0,2,0,0,2,2,"-7,191237","-35,23537",SR-PB,DEL14/1,UOP02/PB
197093,15/03/19,sexta-feira,11:20:00,PB,230,339,PATOS,Falta de Atenção à Condução,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,1,1,1,0,2,2,"-7,0057","-37,2998",SR-PB,DEL14/3,UOP01/PB
197117,15/03/19,sexta-feira,14:30:00,PB,101,"82,1",BAYEUX,Velocidade Incompatível,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,6,0,2,0,3,1,2,5,"-7,12911","-34,93714",SR-PB,DEL14/1,UOP00/PB
197133,15/03/19,sexta-feira,15:40:00,PB,230,70,SÃO MIGUEL DE TAIPU,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,0,1,1,1,1,1,"-7,1919","-35,2261",SR-PB,DEL14/1,UOP02/PB
197141,15/03/19,sexta-feira,16:30:00,PB,230,"26,8",JOÃO PESSOA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Não,2,0,0,1,1,0,1,2,"-7,1693","-34,8782",SR-PB,DEL14/1,UOP00/PB
197167,15/03/19,sexta-feira,17:40:00,PB,230,"71,3",SOBRADO,Defeito na Via,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-7,1913","-35,2333",SR-PB,DEL14/1,UOP02/PB
197195,15/03/19,sexta-feira,17:30:00,PB,405,11,UIRAÚNA,Falta de Atenção à Condução,Colisão transversal,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Simples,Reta,Não,2,0,0,1,1,0,1,2,"-6,539756","-38,41357",SR-PB,DEL14/3,UOP03/PB
197218,15/03/19,sexta-feira,21:20:00,PB,230,"161,2",CAMPINA GRANDE,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Não Informado,Sim,3,0,0,2,1,0,2,2,"-7,2361","-35,941",SR-PB,DEL14/2,UOP01/PB
198621,15/03/19,sexta-feira,19:15:00,PB,230,"12,1",CABEDELO,Desobediência às normas de trânsito pelo condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,3,0,3,0,0,0,3,2,"-7,068","-34,85",SR-PB,DEL14/1,UOP00/PB
197374,16/03/19,sábado,15:20:00,PB,230,"16,8",JOÃO PESSOA,Desobediência às normas de trânsito pelo condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,1,1,0,0,2,1,"-7,1121","-34,8426",SR-PB,DEL14/1,UOP00/PB
197399,16/03/19,sábado,16:00:00,PB,412,127,MONTEIRO,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Sol,Simples,Reta,Não,1,0,0,0,1,0,0,1,"-7,780533","-37,00621",SR-PB,DEL14/2,UOP02/PB
197476,16/03/19,sábado,23:50:00,PB,230,18,JOÃO PESSOA,Ingestão de álcool,Colisão traseira,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Não Informado,Sim,2,0,0,0,2,0,0,2,"-7,1198","-34,8453",SR-PB,DEL14/1,UOP00/PB
197501,16/03/19,sábado,16:50:00,PB,230,163,CAMPINA GRANDE,Desobediência às normas de trânsito pelo condutor,Colisão lateral,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Não Informado,Não,2,0,1,0,1,0,1,2,"-7,2198","-35,9443",SR-PB,DEL14/2,UOP01/PB
197509,16/03/19,sábado,18:30:00,PB,230,"214,5",SOLEDADE,Falta de Atenção do Pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,0,1,1,1,"-7,0622","-36,3543",SR-PB,DEL14/2,UOP02/PB
197471,17/03/19,domingo,00:00:00,PB,230,"88,1",GURINHÉM,Falta de Atenção à Condução,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,"-7,1689","-35,3743",SR-PB,DEL14/1,UOP02/PB
197608,17/03/19,domingo,16:00:00,PB,230,112,INGÁ,Desobediência às normas de trânsito pelo condutor,Colisão com objeto estático,Sem Vítimas,Pleno dia,Decrescente,Nublado,Dupla,Não Informado,Não,1,0,0,0,0,1,0,1,"-7,215231","-35,59153",SR-PB,DEL14/1,UOP02/PB
